code,provinceCode,districtCode,nameTH,nameEN
480802,48,4808,นาเดื่อ,Na Duea
480803,48,4808,บ้านเอื้อง,Ban Ueang
480804,48,4808,สามผง,Sam Phong
480805,48,4808,ท่าบ่อสงคราม,Tha Bo Songkhram
480806,48,4808,บ้านข่า,Ban Kha
480807,48,4808,นาคำ,Na Kham
480808,48,4808,โพนสว่าง,Phon Sawang
480809,48,4808,หาดแพง,Hat Phaeng
480901,48,4809,นาหว้า,Na Wa
480902,48,4809,นางัว,Na Ngua
480903,48,4809,บ้านเสียว,Ban Siao
480904,48,4809,นาคูณใหญ่,Na Khun Yai
480905,48,4809,เหล่าพัฒนา,Lao Phathana
480906,48,4809,ท่าเรือ,Tha Ruea
481001,48,4810,โพนสวรรค์,Phon Sawan
481002,48,4810,นาหัวบ่อ,Na Hua Bo
481003,48,4810,นาขมิ้น,Na Khamin
481004,48,4810,โพนบก,Phon Bok
481005,48,4810,บ้านค้อ,Ban Kho
481006,48,4810,โพนจาน,Phon Chan
481007,48,4810,นาใน,Na Nai
481101,48,4811,นาทม,Na Thom
481102,48,4811,หนองซน,Nong Son
481103,48,4811,ดอนเตย,Don Toei
481201,48,4812,วังยาง,Wang Yang
481202,48,4812,ยอดชาด,Khok Si
481203,48,4812,โคกสี,Yot Chat
481204,48,4812,หนองโพธิ์,Nong Pho
490101,49,4901,มุกดาหาร,Mukdahan
490102,49,4901,ศรีบุญเรือง,Si Bunrueang
490103,49,4901,บ้านโคก,Ban Khok
490104,49,4901,บางทรายใหญ่,Bang Sai Yai
490105,49,4901,โพนทราย,Phon Sai
490106,49,4901,ผึ่งแดด,Phueng Daet
490107,49,4901,นาโสก,Na Sok
490108,49,4901,นาสีนวน,Na Si Nuan
490109,49,4901,คำป่าหลาย,Kham Pa Lai
490110,49,4901,คำอาฮวน,Kham A Huan
490111,49,4901,ดงเย็น,Dong Yen
490112,49,4901,ดงมอน,Dong Mon
490113,49,4901,กุดแข้,Kut Khae
490201,49,4902,นิคมคำสร้อย,Nikhom Kham Soi
490202,49,4902,นากอก,Na Kok
490203,49,4902,หนองแวง,Nong Waeng
490204,49,4902,กกแดง,Kok Daeng
490205,49,4902,นาอุดม,Na Udom
490206,49,4902,โชคชัย,Chok Chai
490207,49,4902,ร่มเกล้า,Romklao
490301,49,4903,ดอนตาล,Don Tan
490302,49,4903,โพธิ์ไทร,Pho Sai
490303,49,4903,ป่าไร่,Pa Rai
490304,49,4903,เหล่าหมี,Lao Mi
490305,49,4903,บ้านบาก,Ban Bak
490306,49,4903,นาสะเม็ง,Na Sameng
490307,49,4903,บ้านแก้ง,Ban Kaeng
490401,49,4904,ดงหลวง,Dong Luang
490402,49,4904,หนองบัว,Nong Bua
490403,49,4904,กกตูม,Kok Tum
490404,49,4904,หนองแคน,Nong Khaen
490405,49,4904,ชะโนดน้อย,Chanot Noi
490406,49,4904,พังแดง,Phang Daeng
490501,49,4905,บ้านซ่ง,Ban Song
490502,49,4905,คำชะอี,Kham Cha-I
490503,49,4905,หนองเอี่ยน,Nong Ian
490504,49,4905,บ้านค้อ,Ban Kho
490505,49,4905,บ้านเหล่า,Ban Lao
490506,49,4905,โพนงาม,Phon Ngam
490507,49,4905,เหล่าสร้างถ่อ,Lao Sang Tho
490508,49,4905,คำบก,Kham Bok
490509,49,4905,น้ำเที่ยง,Nam Thiang
490601,49,4906,หว้านใหญ่,Wan Yai
490602,49,4906,ป่งขาม,Pong Kham
490603,49,4906,บางทรายน้อย,Bang Sai Noi
490604,49,4906,ชะโนด,Chanot
490605,49,4906,ดงหมู,Dong Mu
490701,49,4907,หนองสูง,Nong Sung
490702,49,4907,โนนยาง,Non Yang
490703,49,4907,ภูวง,Phu Wong
490704,49,4907,บ้านเป้า,Ban Pao
490705,49,4907,หนองสูงใต้,Nong Sung Tai
490706,49,4907,หนองสูงเหนือ,Nong Sung Nuea
500101,50,5001,ศรีภูมิ,Si Phum
500102,50,5001,พระสิงห์,Phra Sing
500103,50,5001,หายยา,Hai Ya
500104,50,5001,ช้างม่อย,Chang Moi
500105,50,5001,ช้างคลาน,Chang Khlan
500106,50,5001,วัดเกต,Wat Ket
500107,50,5001,ช้างเผือก,Chang Phueak
500108,50,5001,สุเทพ,Suthep
500109,50,5001,แม่เหียะ,Mae Hia
500110,50,5001,ป่าแดด,Pa Daet
500111,50,5001,หนองหอย,Nong Hoi
500112,50,5001,ท่าศาลา,Tha Sala
500113,50,5001,หนองป่าครั่ง,Nong Pa Khrang
500114,50,5001,ฟ้าฮ่าม,Fa Ham
500115,50,5001,ป่าตัน,Pa Tan
500116,50,5001,สันผีเสื้อ,San Phisuea
500201,50,5002,บ้านหลวง,Ban Luang
500202,50,5002,ข่วงเปา,Khuang Pao
500203,50,5002,สบเตี๊ยะ,Sop Tia
500204,50,5002,บ้านแปะ,Ban Pae
500205,50,5002,ดอยแก้ว,Doi Kaeo
500206,50,5002,แม่สอย,Mae Soi
500301,50,5003,ช่างเคิ่ง,Chang Khoeng
500302,50,5003,ท่าผา,Tha Pha
500303,50,5003,บ้านทับ,Ban Thap
500304,50,5003,แม่ศึก,Mae Suek
500305,50,5003,แม่นาจร,Mae Na Chon
500306,50,5003,ปางหินฝน,Pang Hin Fon
500307,50,5003,กองแขก,Kong Khaek
500401,50,5004,เชียงดาว,Chiang Dao
500402,50,5004,เมืองนะ,Mueang Na
500403,50,5004,เมืองงาย,Mueang Ngai
500404,50,5004,แม่นะ,Mae Na
500405,50,5004,เมืองคอง,Mueang Khong
500406,50,5004,ปิงโค้ง,Ping Khong
500407,50,5004,ทุ่งข้าวพวง,Thung Khao Phuang
500501,50,5005,เชิงดอย,Choeng Doi
500502,50,5005,สันปูเลย,San Pu Loei
500503,50,5005,ลวงเหนือ,Luang Nuea
500504,50,5005,ป่าป้อง,Pa Pong
500505,50,5005,สง่าบ้าน,Sa-Nga Ban
500506,50,5005,ป่าลาน,Pa Lan
500507,50,5005,ตลาดขวัญ,Talat Khwan
500508,50,5005,สำราญราษฎร์,Samran Rat
500509,50,5005,แม่คือ,Mae Khue
500510,50,5005,ตลาดใหญ่,Talat Yai
500511,50,5005,แม่ฮ้อยเงิน,Mae Hoi Ngoen
500512,50,5005,แม่โป่ง,Mae Pong
500513,50,5005,ป่าเมี่ยง,Pa Miang
500514,50,5005,เทพเสด็จ,Thep Sadet
500601,50,5006,สันมหาพน,San Mahaphon
500602,50,5006,แม่แตง,Mae Taeng
500603,50,5006,ขี้เหล็ก,Khi Lek
500604,50,5006,ช่อแล,Cho Lae
500605,50,5006,แม่หอพระ,Mae Ho Phra
500606,50,5006,สบเปิง,Sop Poeng
500607,50,5006,สันป่ายาง,San Pa Yang
500608,50,5006,บ้านเป้า,Ban Pao
500609,50,5006,ป่าแป๋,Pa Pae
500610,50,5006,เมืองก๋าย,Mueang Kai
500611,50,5006,บ้านช้าง,Ban Chang
500612,50,5006,กื้ดช้าง,Kuet Chang
500613,50,5006,อินทขิล,Inthakhin
500701,50,5007,ริมใต้,Rim Tai
500702,50,5007,ริมเหนือ,Rim Nuea
500703,50,5007,สันโป่ง,San Pong
500704,50,5007,ขี้เหล็ก,Khi Lek
500705,50,5007,สะลวง,Saluang
500706,50,5007,ห้วยทราย,Huai Sai
500707,50,5007,แม่แรม,Mae Raem
500708,50,5007,โป่งแยง,Pong Yaeng
500709,50,5007,แม่สา,Mae Sa
500710,50,5007,ดอนแก้ว,Don Kaeo
500711,50,5007,เหมืองแก้ว,Mueang Kaeo
500801,50,5008,สะเมิงใต้,Samoeng Tai
500802,50,5008,สะเมิงเหนือ,Samoeng Nuea
500803,50,5008,แม่สาบ,Mae Sap
500804,50,5008,บ่อแก้ว,Bo Kaeo
500805,50,5008,ยั้งเมิน,Yung Moen
500901,50,5009,เวียง,Wiang
500902,50,5009,ม่อนปิ่น,Mon Pin
500903,50,5009,แม่งอน,Mae Ngon
